noble_filename_abbrev,article_title,journal_name,doi,table_page_num,catalyst_formula_raw,catalyst_formula,a1,a2,a3,a1_perc,a2_perc,a3_perc,b1,b2,b3,b1_perc,b2_perc,b3_perc,synthesis_method,reaction_oxidation_temperature,reaction_oxidation_temperature_units,reaction_reduction_temperature,reaction_reduction_temperature_units,cycle_number,extra_operating_condtions,yield_1,yield_1_amt,yield_1_units,yield_2,yield_2_amt,yield_2_units
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Fe2O3,Fe2O3,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,Fe3O4,Fe3O4,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page207,Fe3O4,Fe3O4,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,Fe3O4,Fe3O4,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,Fe3O4,Fe3O4,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,Fe3O4,Fe3O4,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Fe3O4,Fe3O4,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page213,LSMA1331,La0.25Sr0.75Mn0.75Al0.25O3,La,Sr,,0.25,0.75,,Mn,Al,,0.75,0.25,,,1300, K,1400, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA1331,La0.25Sr0.75Mn0.75Al0.25O3,La,Sr,,0.25,0.75,,Mn,Al,,0.75,0.25,,,800, K,900-1200, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA1331,La0.25Sr0.75Mn0.75Al0.25O3,La,Sr,,0.25,0.75,,Mn,Al,,0.75,0.25,,,1200, K,2000, K,,≈í√Æ∑‚àè∞o*O (kJmolo-1),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.2Sr0.8Mn0.8Al0.2O3,La0.2Sr0.8Mn0.8Al0.2O3,La,Sr,,0.2,0.8,,Mn,Al,,0.8,0.2,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.4Sr0.6Mn0.6Al0.4O3,La0.4Sr0.6Mn0.6Al0.4O3,La,Sr,,0.4,0.6,,Mn,Al,,0.6,0.4,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.4Sr0.6Mn0.8Al0.2O3,La0.4Sr0.6Mn0.8Al0.2O3,La,Sr,,0.4,0.6,,Mn,Al,,0.8,0.2,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page143,LBCO,La0.5Ba0.5CoO3,La,Ba,,0.5,0.5,,Co,,,1,,,,692, K,811, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.5Ba0.5CoO3,La0.5Ba0.5CoO3,La,Ba,,0.5,0.5,,Co,,,1,,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.6Ca0.4Mn0.8Al0.2O3,La0.6Ca0.4Mn0.8Al0.2O3,La,Ca,,0.6,0.4,,Mn,Al,,0.8,0.2,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.6Sr0.4Mn0.4Al0.6O3,La0.6Sr0.4Mn0.4Al0.6O3,La,Sr,,0.6,0.4,,Mn,Al,,0.4,0.6,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.6Sr0.4Mn0.6Al0.4O3,La0.6Sr0.4Mn0.6Al0.4O3,La,Sr,,0.6,0.4,,Mn,Al,,0.6,0.4,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.6Sr0.4Mn0.6Al0.4O3.1,La0.6Sr0.4Mn0.6Al0.4O3,La,Sr,,0.6,0.4,,Mn,Al,,0.6,0.4,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.6Sr0.4Mn0.8Al0.2O3,La0.6Sr0.4Mn0.8Al0.2O3,La,Sr,,0.6,0.4,,Mn,Al,,0.8,0.2,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page213,LSMA3113,La0.75Sr0.25Mn0.25Al0.75O3,La,Sr,,0.75,0.25,,Mn,Al,,0.25,0.75,,,1300, K,1400, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA3113,La0.75Sr0.25Mn0.25Al0.75O3,La,Sr,,0.75,0.25,,Mn,Al,,0.25,0.75,,,800, K,900-1200, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA3113,La0.75Sr0.25Mn0.25Al0.75O3,La,Sr,,0.75,0.25,,Mn,Al,,0.25,0.75,,,1200, K,2000, K,,≈í√Æ∑‚àè∞o*O (kJmolo-1),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page213,LSMA3131,La0.75Sr0.25Mn0.75Al0.25O3,La,Sr,,0.75,0.25,,Mn,Al,,0.75,0.25,,,1300, K,1400, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA3131,La0.75Sr0.25Mn0.75Al0.25O3,La,Sr,,0.75,0.25,,Mn,Al,,0.75,0.25,,,800, K,900-1200, K,,-≈í√Æ∑‚àè∞o*O (kJmol-1O),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page212,LSMA3131,La0.75Sr0.25Mn0.75Al0.25O3,La,Sr,,0.75,0.25,,Mn,Al,,0.75,0.25,,,1200, K,2000, K,,≈í√Æ∑‚àè∞o*O (kJmolo-1),,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.8Sr0.2Mn0.2Al0.8O3,La0.8Sr0.2Mn0.2Al0.8O3,La,Sr,,0.8,0.2,,Mn,Al,,0.2,0.8,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.8Sr0.2Mn0.4Al0.6O3,La0.8Sr0.2Mn0.4Al0.6O3,La,Sr,,0.8,0.2,,Mn,Al,,0.4,0.6,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.8Sr0.2Mn0.6Al0.4O3,La0.8Sr0.2Mn0.6Al0.4O3,La,Sr,,0.8,0.2,,Mn,Al,,0.6,0.4,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,La0.8Sr0.2Mn0.8Al0.2O3,La0.8Sr0.2Mn0.8Al0.2O3,La,Sr,,0.8,0.2,,Mn,Al,,0.8,0.2,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,LaCo0.5Fe0.5O3,LaCo0.5Fe0.5O3,La,,,1,,,Co,Fe,,0.5,0.5,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,LaCo0.5Ni0.5O3,LaCo0.5Ni0.5O3,La,,,1,,,Co,Ni,,0.5,0.5,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,LaCo0.5Ni0.5O3.1,LaCo0.5Ni0.5O3,La,,,,,,Co,Ni,,0.5,0.5,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,LaFe0.5Ni0.5O3,LaFe0.5Ni0.5O3,La,,,1,,,Fe,Ni,,0.5,0.5,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,,LaFeO3,LaFeO3,La,,,1,,,Fe,,,1,,,,,,,,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,Mn2O3,Mn2O3,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,Mn2O3,Mn2O3,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,Mn2O3,Mn2O3,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,Mn2O3,Mn2O3,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Mn2O3,Mn2O3,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page208,Mn2O3,Mn2O3,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,Mn3O4,Mn3O4,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page207,Mn3O4,Mn3O4,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,Mn3O4,Mn3O4,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,Mn3O4,Mn3O4,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,Mn3O4,Mn3O4,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Mn3O4,Mn3O4,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,MoO3,MoO3,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,MoO3,MoO3,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,MoO3,MoO3,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,MoO3,MoO3,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,MoO3,MoO3,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page208,MoO3,MoO3,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,Na2O2,Na2O2,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,Na2O2,Na2O2,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,Na2O2,Na2O2,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,Na2O2,Na2O2,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Na2O2,Na2O2,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page208,Na2O2,Na2O2,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,Nb2O5,Nb2O5,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,Nb2O5,Nb2O5,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,Nb2O5,Nb2O5,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,Nb2O5,Nb2O5,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,Nb2O5,Nb2O5,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page208,Nb2O5,Nb2O5,,,,,,,,,,,,,,1300, K,1600, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page210,NbO2,NbO2,,,,,,,,,,,,,,1700, K,2000, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page185,NbO2,NbO2,,,,,,,,,,,,,,1200, K,1300, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page183,NbO2,NbO2,,,,,,,,,,,,,,800, K,1400, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page206,NbO2,NbO2,,,,,,,,,,,,,,800, K,1200, K,,,,,,,,
books-and-others-phd-thesis-miriam-ezbiri-f,Design of Perovskite Redox Materials for the Thermochemical Splitting of H2O and CO2 and for O2 Separation,ETH Dissertation,https://doi.org/10.3929/ethz-b-000176339 ,page181,NbO2,NbO2,,,,,,,,,,,,,,800, K,900, K,,,,,,,,
